2022 연맹회장기 전국남녀중고농구대회,2022,14,2022-05-06 18:00:00,마산고등학교,이승현,5,18:53:00,2,2,100,,,,100,1,3,33.33333333,,2,2,,1,,,,2,2,2,
2022 연맹회장기 전국남녀중고농구대회,2022,14,2022-05-06 18:00:00,마산고등학교,김진우,,00:00:00,,,,,,,,,,,,,,,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,14,2022-05-06 18:00:00,마산고등학교,서환,,0:00,,,,,,,,,,,,,,,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,14,2022-05-06 18:00:00,마산고등학교,남재원,,0:00,,,,,,,,,,,,,,,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,14,2022-05-06 18:00:00,강원사대부속고등학교,장원진,14,10:24:00,4,7,57.14285714,2,6,33.33333333,46.15384615,,,,1,4,5,5,3,,,,2,2,1,
2022 연맹회장기 전국남녀중고농구대회,2022,14,2022-05-06 18:00:00,강원사대부속고등학교,장준혁,29,14:40:00,8,9,88.88888889,4,7,57.14285714,75,1,1,100,2,2,4,1,1,,,1,1,2,,
2022 연맹회장기 전국남녀중고농구대회,2022,14,2022-05-06 18:00:00,강원사대부속고등학교,이태우,6,00:06:00,3,5,60,,2,,42.85714286,,,,2,4,6,4,1,,,1,,1,5,
2022 연맹회장기 전국남녀중고농구대회,2022,14,2022-05-06 18:00:00,강원사대부속고등학교,신지섭,,06:07:00,,,,,,,,,,,1,1,2,1,,,1,,1,1,1,
2022 연맹회장기 전국남녀중고농구대회,2022,14,2022-05-06 18:00:00,강원사대부속고등학교,이윤우,15,14:38:00,5,11,45.45454545,1,3,33.33333333,42.85714286,2,2,100,,4,4,5,2,,,1,,1,2,
2022 연맹회장기 전국남녀중고농구대회,2022,14,2022-05-06 18:00:00,강원사대부속고등학교,염준호,4,21:49:00,2,4,50,,5,,22.22222222,,,,,6,6,4,1,,,4,1,5,4,1
2022 연맹회장기 전국남녀중고농구대회,2022,14,2022-05-06 18:00:00,강원사대부속고등학교,이창수,13,12:16:00,6,8,75,,,,75,1,1,100,2,15,17,,1,,,3,,3,3,
2022 연맹회장기 전국남녀중고농구대회,2022,14,2022-05-06 18:00:00,강원사대부속고등학교,윤성재,,00:00:00,,,,,,,,,,,,,,,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,14,2022-05-06 18:00:00,강원사대부속고등학교,김솔,,0:00,,,,,,,,,,,,,,,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,14,2022-05-06 18:00:00,강원사대부속고등학교,유성현,,0:00,,,,,,,,,,,,,,,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,14,2022-05-06 18:00:00,강원사대부속고등학교,유석훈,,0:00,,,,,,,,,,,,,,,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,14,2022-05-06 18:00:00,강원사대부속고등학교,임희서,,0:00,,,,,,,,,,,,,,,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,30,2022-05-07 16:30:00,광신방송예술고등학교,이해솔,20,36:27,4,13,30.76923077,3,13,23.07692308,26.92307692,3,4,75,1,7,8,2,4,,,1,,1,1,
2022 연맹회장기 전국남녀중고농구대회,2022,30,2022-05-07 16:30:00,광신방송예술고등학교,이건희,,2:52,,,,,,,,,,,,,,,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,30,2022-05-07 16:30:00,광신방송예술고등학교,김승재,20,40:00,4,6,66.66666667,4,9,44.44444444,53.33333333,,,,3,2,5,1,1,,,1,2,3,4,
2022 연맹회장기 전국남녀중고농구대회,2022,30,2022-05-07 16:30:00,광신방송예술고등학교,허은,12,40:00,4,7,57.14285714,1,6,16.66666667,38.46153846,1,4,25,1,2,3,9,2,,,1,,1,5,
2022 연맹회장기 전국남녀중고농구대회,2022,30,2022-05-07 16:30:00,광신방송예술고등학교,노동현,14,37:08,3,7,42.85714286,2,4,50,45.45454545,2,2,100,3,6,9,4,2,,,1,1,2,,
2022 연맹회장기 전국남녀중고농구대회,2022,30,2022-05-07 16:30:00,광신방송예술고등학교,정승원,,2:52,,,,,,,,,,,,1,1,,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,30,2022-05-07 16:30:00,광신방송예술고등학교,박정원,3,7:04,1,1,100,,,,100,1,2,50,,1,1,,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,30,2022-05-07 16:30:00,광신방송예술고등학교,이시온,6,33:37,3,6,50,,,,50,,,,3,8,11,,1,,,2,1,3,2,
2022 연맹회장기 전국남녀중고농구대회,2022,30,2022-05-07 16:30:00,무룡고등학교,김도연,12,40:00,6,8,75,0,10,0,33.33333333,,2,,,5,5,8,2,,,2,2,4,2,
2022 연맹회장기 전국남녀중고농구대회,2022,30,2022-05-07 16:30:00,무룡고등학교,김철민,17,37:00,1,4,25,5,19,26.31578947,26.08695652,,,,2,4,6,2,2,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,30,2022-05-07 16:30:00,무룡고등학교,김윤세,12,26:38,2,3,66.66666667,2,6,33.33333333,44.44444444,2,2,100,2,2,4,1,2,,,,1,1,,
2022 연맹회장기 전국남녀중고농구대회,2022,30,2022-05-07 16:30:00,무룡고등학교,문유현,14,33:22,4,4,100,2,5,40,66.66666667,,,,2,8,10,12,5,,,,,,5,
2022 연맹회장기 전국남녀중고농구대회,2022,30,2022-05-07 16:30:00,무룡고등학교,이도윤,14,24:32,7,10,70,,,,70,,,,3,7,10,4,,,1,,,,1,
2022 연맹회장기 전국남녀중고농구대회,2022,30,2022-05-07 16:30:00,무룡고등학교,황민재,9,18:28,,,,3,5,60,60,,,,2,,2,,1,,,,,,1,
2022 연맹회장기 전국남녀중고농구대회,2022,30,2022-05-07 16:30:00,무룡고등학교,임동일,11,20:00,4,5,80,,,,80,3,6,50,4,3,7,,,,,4,,4,1,
제59회 춘계 전국남녀중고농구연맹전,2022,28,2022-03-23 12:00:00,부산중앙고등학교,정명근,,02:03:00,,,,,,,,,,,,,,,,,,,,,,
제59회 춘계 전국남녀중고농구연맹전,2022,28,2022-03-23 12:00:00,부산중앙고등학교,여찬영,12,16:00:00,4,9,44.44444444,1,3,33.33333333,41.66666667,1,2,50,1,3,4,12,2,,,2,1,3,6,
제59회 춘계 전국남녀중고농구연맹전,2022,28,2022-03-23 12:00:00,부산중앙고등학교,강지훈,8,10:15:00,3,5,60,,1,,50,2,2,100,3,1,4,5,2,,,2,1,3,1,
제59회 춘계 전국남녀중고농구연맹전,2022,28,2022-03-23 12:00:00,부산중앙고등학교,서형준,11,07:33:00,5,8,62.5,,1,,55.55555556,1,2,50,4,3,7,4,4,,3,,1,1,3,
제59회 춘계 전국남녀중고농구연맹전,2022,28,2022-03-23 12:00:00,부산중앙고등학교,김준하,,00:27:00,,,,,,,,,,,,,,,,,,,,,,
제59회 춘계 전국남녀중고농구연맹전,2022,28,2022-03-23 12:00:00,부산중앙고등학교,우성희,25,07:44:00,9,16,56.25,1,5,20,47.61904762,4,4,100,3,10,13,4,,,2,3,2,5,1,
제59회 춘계 전국남녀중고농구연맹전,2022,28,2022-03-23 12:00:00,부산중앙고등학교,김상윤,20,16:00:00,4,9,44.44444444,4,8,50,47.05882353,,,,1,4,5,3,1,,,2,,2,2,
